fighter_id,first,last,nickname,url
507,Dylan,Budka,The Mindless Hulk,http://ufcstats.com/fighter-details/a817e238b2747404
508,Mike,Budnik,,http://ufcstats.com/fighter-details/b98209144b63ae26
509,Francisco,Bueno,,http://ufcstats.com/fighter-details/a72d260b436924c4
510,Mayra,Bueno Silva,Sheetara,http://ufcstats.com/fighter-details/cc8c623cca88f54f
511,Paul,Buentello,The Headhunter,http://ufcstats.com/fighter-details/f0abbb6f3444dae7
512,Marek,Bujlo,Bujdzilla,http://ufcstats.com/fighter-details/ac0874309da489b9
513,Modestas,Bukauskas,The Baltic Gladiator,http://ufcstats.com/fighter-details/476fe566d2df676e
514,Lee Kwan,Bum,,http://ufcstats.com/fighter-details/c0342805a1948cbb
515,Josh,Bumgarner,,http://ufcstats.com/fighter-details/9900ab86a4c458bd
516,Shawn,Bunch,Bunch the Great,http://ufcstats.com/fighter-details/6e9af164ab91a229
517,Felipe,Bunes,Felipinho,http://ufcstats.com/fighter-details/53c10176e3bc7416
518,Shane,Burgos,Hurricane,http://ufcstats.com/fighter-details/98d961097baaf308
519,Joshua,Burkman,The People's Warrior,http://ufcstats.com/fighter-details/6da99156486ed6c2
520,Justin,Burlinson,,http://ufcstats.com/fighter-details/dadd80ef954e54ed
521,Mads,Burnell,,http://ufcstats.com/fighter-details/69f01b25dfabaf6b
522,Mikey,Burnett,The Eastside Assassin,http://ufcstats.com/fighter-details/4c805f5f58a75df0
523,Kevin,Burns,The Fire,http://ufcstats.com/fighter-details/a6d8bfe9e0c8153b
524,Gilbert,Burns,Durinho,http://ufcstats.com/fighter-details/23024fdfc966410a
525,Josh,Burns,The Hammer,http://ufcstats.com/fighter-details/1e092415a7eeaf65
526,Herbert,Burns,The Blaze,http://ufcstats.com/fighter-details/4f140403000158b5
527,Derrick,Burnsed,,http://ufcstats.com/fighter-details/2213330f082f82d5
528,Nah-Shon,Burrell,The Rock n Rolla,http://ufcstats.com/fighter-details/2c64c035485906aa
529,Martin,Buschkamp,,http://ufcstats.com/fighter-details/8fc30d8cebb17116
530,George,Bush,,http://ufcstats.com/fighter-details/f0c779dc2ca3816c
531,Bubba,Bush,The Fightin' Texas Aggie,http://ufcstats.com/fighter-details/132505067f08c54d
532,Dakota,Bush,,http://ufcstats.com/fighter-details/3033c1c080672475
533,Murilo,Bustamante,,http://ufcstats.com/fighter-details/85d905f7c4f5a1af
534,Nick,Bustamante,,http://ufcstats.com/fighter-details/51b1ca2a4b064101
535,Eduardo,Bustillos,,http://ufcstats.com/fighter-details/f273f1b8df04c8a1
536,Jason,Butcher,,http://ufcstats.com/fighter-details/30e39145fec48d25
537,Todd,Butler,,http://ufcstats.com/fighter-details/3fed746acfd026dd
538,Goldman,Butler,,http://ufcstats.com/fighter-details/e2d5072048b825b1
539,Ian,Butler,,http://ufcstats.com/fighter-details/6b8fd98eb52363d1
540,Raphael,Butler,The Silencer,http://ufcstats.com/fighter-details/f941505e35fb1eae
541,Jesse,Butler,,http://ufcstats.com/fighter-details/a75a48bfe776b2c2
542,JP,Buys,Young Savage,http://ufcstats.com/fighter-details/0b362247806341e5
543,Dennis,Buzukja,The Great,http://ufcstats.com/fighter-details/c4d039123e62f6a9
544,Charles,Byrd,Kid Dynamite,http://ufcstats.com/fighter-details/76ee3d666c648f6b
545,Steve,Byrnes,The Sergeant,http://ufcstats.com/fighter-details/43612456979e5d5e
546,Michael,Byrnes,,http://ufcstats.com/fighter-details/87f0b37f153cf497
547,Yan,Cabral,,http://ufcstats.com/fighter-details/7cdd3e5d3aa9cb39
548,Juan,Cabrera,Papi Juancho,http://ufcstats.com/fighter-details/601f8439a0277670
549,Alvin,Cacdac,,http://ufcstats.com/fighter-details/ce7871949b0ed2bf
550,Alex,Caceres,Bruce Leeroy,http://ufcstats.com/fighter-details/7aa3d6964eff4877
551,Vince,Cachero,The Anomaly,http://ufcstats.com/fighter-details/ed2a8cc402173781
552,Priscila,Cachoeira,Zombie Girl,http://ufcstats.com/fighter-details/b1e5bcaad32a3cac
553,Travis,Calanoc,The Dark Knight,http://ufcstats.com/fighter-details/90d28fee0af74f2d
554,Ricky,Calatayud,,http://ufcstats.com/fighter-details/800feaa25700a85f
555,Lucas,Caldas,,http://ufcstats.com/fighter-details/8661578c8bb80f51
556,Carlos,Calderon,Chief,http://ufcstats.com/fighter-details/7d4d7583df7eebf9
557,Darrion,Caldwell,The Wolf,http://ufcstats.com/fighter-details/b7dc25ee40ee8334
558,Nicolle,Caliari,,http://ufcstats.com/fighter-details/fc0a4053eb8a3a59
559,Taylor,Callens,,http://ufcstats.com/fighter-details/53d471e9bf5f2fc8
560,Cynthia,Calvillo,,http://ufcstats.com/fighter-details/98215d037be5bcb7
561,Joe,Camacho,,http://ufcstats.com/fighter-details/dfb965c9824425db
562,Frank,Camacho,The Crank,http://ufcstats.com/fighter-details/764342d39cdaa54a
563,Lucas,Camacho,,http://ufcstats.com/fighter-details/71d25689f70e4036
564,Matheus,Camilo,Jaguar,http://ufcstats.com/fighter-details/72f890c5d421e705
565,Fabricio,Camoes,Morango,http://ufcstats.com/fighter-details/7abe471b61725980
566,Chris,Camozzi,,http://ufcstats.com/fighter-details/6c2030e0a143a94b
567,Brian,Camozzi,Mantis,http://ufcstats.com/fighter-details/1999ffb5cebc314f
568,Ricky,Camp,2 Slick,http://ufcstats.com/fighter-details/4a99978a0366bb29
569,Mike,Campbell,The Beast,http://ufcstats.com/fighter-details/f5585e675af7afd4
570,Thomas,Campbell,,http://ufcstats.com/fighter-details/d060014a5a039829
571,Shane,Campbell,Shaolin,http://ufcstats.com/fighter-details/784285b7ae7dd85f
572,Charlie,Campbell,The Cannibal,http://ufcstats.com/fighter-details/b39f7a6c2be17ee8
573,Kitt,Campbell,The Killer,http://ufcstats.com/fighter-details/903ef36a6adc09a3
574,Kurtis,Campbell,The Pink Panther,http://ufcstats.com/fighter-details/9d51798e61f2e0c7
575,John,Campetella,,http://ufcstats.com/fighter-details/31bbd46d57dfbcb7
576,Wagner,Campos,Galeto,http://ufcstats.com/fighter-details/db6d5f691aea3fd3
577,Derek,Campos,The Stallion,http://ufcstats.com/fighter-details/aa8dc72b3a1f761c
578,Will,Campuzano,,http://ufcstats.com/fighter-details/901cddcbfa079097
579,Aleksa,Camur,,http://ufcstats.com/fighter-details/c2a670b22d2e196f
