fight_id,fighter_id,round,kd,sig.str. %,td %,sub.att,rev.,ctrl,sig.str._landed,sig.str._attempted,total str._landed,total str._attempted,td_landed,td_attempted,head_landed,head_attempted,body_landed,body_attempted,leg_landed,leg_attempted,distance_landed,distance_attempted,clinch_landed,clinch_attempted,ground_landed,ground_attempted
8312,1019,round 2,0,0%,---,0,0,0:00,0,2,6,10,0,0,0,2,0,0,0,0,0,2,0,0,0,0
8312,1019,round 3,0,50%,---,0,0,0:00,1,2,9,10,0,0,1,1,0,1,0,0,1,2,0,0,0,0
8312,1019,round 4,0,40%,---,0,0,0:00,2,5,8,13,0,0,1,4,1,1,0,0,2,5,0,0,0,0
8312,1019,round 5,0,50%,100%,1,0,0:53,10,20,19,32,1,1,8,17,1,2,1,1,7,16,0,0,3,4
8312,677,round 1,0,50%,100%,0,0,4:47,1,2,131,137,1,1,1,1,0,1,0,0,0,1,0,0,1,1
8312,677,round 2,0,80%,100%,0,0,4:47,4,5,79,81,2,2,0,0,1,2,3,3,0,1,0,0,4,4
8312,677,round 3,0,86%,100%,0,0,4:46,19,22,156,164,3,3,19,22,0,0,0,0,0,0,0,0,19,22
8312,677,round 4,0,66%,60%,0,0,4:26,4,6,76,85,3,5,2,4,1,1,1,1,4,6,0,0,0,0
8312,677,round 5,0,75%,50%,0,0,2:54,9,12,87,100,3,6,6,9,1,1,2,2,8,11,0,0,1,1
8311,2752,round 1,1,50%,---,1,0,0:00,8,16,8,16,0,0,4,9,4,6,0,1,6,14,1,1,1,1
8311,3128,round 1,0,44%,66%,0,0,2:01,13,29,13,30,2,3,7,23,5,5,1,1,7,21,3,5,3,3
8310,2807,round 1,0,51%,0%,0,0,0:15,25,49,26,50,0,1,16,38,4,6,5,5,23,45,2,4,0,0
8310,3171,round 1,1,53%,---,0,0,0:00,32,60,32,60,0,0,17,45,8,8,7,7,32,58,0,2,0,0
8309,586,round 1,0,12%,0%,0,0,2:10,2,16,10,24,0,3,0,14,1,1,1,1,2,16,0,0,0,0
8309,586,round 2,0,40%,33%,0,0,1:56,10,25,12,27,1,3,3,16,3,5,4,4,7,21,3,4,0,0
8309,586,round 3,0,50%,100%,0,0,4:08,8,16,24,37,1,1,7,15,0,0,1,1,2,8,0,0,6,8
8309,2978,round 1,0,55%,0%,0,0,0:00,11,20,11,21,0,1,5,14,5,5,1,1,10,19,1,1,0,0
8309,2978,round 2,0,55%,---,0,0,0:01,11,20,12,21,0,0,9,18,2,2,0,0,10,19,1,1,0,0
8309,2978,round 3,0,46%,---,0,0,0:00,7,15,13,22,0,0,5,13,1,1,1,1,7,15,0,0,0,0
8308,1088,round 1,0,40%,100%,0,0,0:49,16,40,24,50,1,1,9,24,1,8,6,8,15,39,0,0,1,1
8308,1088,round 2,0,35%,50%,2,0,1:05,11,31,18,38,1,2,9,19,1,10,1,2,11,30,0,0,0,1
8308,192,round 1,0,24%,---,0,0,0:01,11,45,20,54,0,0,8,40,3,5,0,0,11,45,0,0,0,0
8308,192,round 2,0,23%,---,0,0,0:00,10,42,18,50,0,0,9,39,0,2,1,1,10,42,0,0,0,0
8307,3900,round 1,0,51%,28%,0,0,1:55,19,37,28,48,2,7,9,24,6,9,4,4,17,34,2,3,0,0
8307,3900,round 2,0,68%,---,1,0,1:24,17,25,31,41,0,0,14,22,1,1,2,2,5,8,0,0,12,17
8307,2860,round 1,0,36%,0%,0,0,0:17,18,49,20,51,0,1,16,47,2,2,0,0,15,41,3,8,0,0
8307,2860,round 2,0,57%,---,0,0,0:00,4,7,4,7,0,0,1,4,3,3,0,0,3,6,1,1,0,0
8306,2549,round 1,0,18%,0%,0,0,0:00,3,16,3,16,0,3,2,14,0,0,1,2,3,16,0,0,0,0
8306,2914,round 1,1,45%,---,0,0,0:22,23,51,23,51,0,0,18,46,5,5,0,0,11,31,0,0,12,20
8305,143,round 1,0,21%,---,0,0,0:00,18,83,18,83,0,0,13,75,2,3,3,5,17,82,1,1,0,0
8305,143,round 2,0,23%,0%,0,0,0:12,15,63,22,72,0,1,11,55,0,3,4,5,14,60,1,3,0,0
8305,143,round 3,0,40%,---,0,0,0:05,57,141,57,142,0,0,34,112,19,25,4,4,56,137,1,4,0,0
8305,1395,round 1,0,56%,0%,0,0,0:00,40,71,41,72,0,3,31,62,6,6,3,3,39,70,1,1,0,0
8305,1395,round 2,0,62%,20%,0,0,1:31,31,50,40,59,1,5,26,45,4,4,1,1,23,40,6,8,2,2
8305,1395,round 3,0,39%,0%,0,0,0:02,36,92,38,95,0,6,34,88,2,4,0,0,32,85,4,7,0,0
8304,1713,round 1,0,24%,0%,0,0,0:05,20,82,20,82,0,2,7,62,7,12,6,8,20,81,0,1,0,0
8304,1643,round 1,1,44%,---,0,0,0:02,17,38,18,39,0,0,14,35,3,3,0,0,13,33,0,0,4,5
8303,264,round 1,0,66%,---,0,0,1:26,24,36,26,38,0,0,4,11,13,17,7,8,18,30,6,6,0,0
8303,264,round 2,0,47%,---,0,0,1:02,18,38,18,38,0,0,7,22,10,12,1,4,14,33,4,5,0,0
8303,264,round 3,0,63%,---,0,0,1:22,29,46,29,46,0,0,15,31,9,9,5,6,25,42,4,4,0,0
8303,2048,round 1,0,51%,0%,0,0,0:33,15,29,68,89,0,1,8,18,1,3,6,8,13,27,2,2,0,0
8303,2048,round 2,0,56%,---,0,0,1:40,25,44,50,75,0,0,19,37,3,3,3,4,19,36,6,8,0,0
8303,2048,round 3,0,44%,0%,0,0,0:20,13,29,29,45,0,1,8,23,2,3,3,3,11,26,2,3,0,0
8302,3698,round 1,0,33%,0%,0,0,0:00,10,30,11,31,0,1,6,24,3,5,1,1,10,30,0,0,0,0
8302,3698,round 2,0,50%,50%,0,0,1:24,9,18,49,68,1,2,1,9,5,6,3,3,6,15,3,3,0,0
8302,3698,round 3,0,31%,---,2,1,0:59,7,22,30,55,0,0,4,17,1,3,2,2,6,21,1,1,0,0
8302,262,round 1,0,36%,100%,1,0,0:44,15,41,19,47,1,1,4,27,7,9,4,5,15,41,0,0,0,0
8302,262,round 2,0,43%,50%,0,0,2:29,7,16,23,34,1,2,4,12,2,3,1,1,5,12,2,3,0,1
8302,262,round 3,0,30%,100%,0,1,2:05,9,30,25,51,1,1,3,23,6,7,0,0,6,27,2,2,1,1
8301,1763,round 1,0,66%,0%,0,0,0:23,18,27,37,49,0,1,6,15,10,10,2,2,13,21,5,6,0,0
8301,1763,round 2,0,34%,---,0,1,0:41,10,29,13,33,0,0,3,20,7,9,0,0,9,27,1,2,0,0
8301,2687,round 1,0,41%,66%,1,0,2:55,10,24,19,40,2,3,7,18,3,6,0,0,4,16,6,7,0,1
8301,2687,round 2,0,48%,0%,1,0,0:43,19,39,25,46,0,2,8,26,10,12,1,1,14,31,3,5,2,3
8300,983,round 1,0,32%,---,0,0,0:45,10,31,13,34,0,0,5,25,0,1,5,5,9,30,1,1,0,0
8300,983,round 2,0,38%,---,0,0,0:00,20,52,20,52,0,0,15,42,3,7,2,3,19,49,1,3,0,0
8300,983,round 3,0,25%,0%,0,0,0:00,4,16,4,16,0,1,3,13,1,3,0,0,4,15,0,1,0,0
8300,983,round 4,0,25%,---,0,0,0:00,2,8,2,8,0,0,2,8,0,0,0,0,2,7,0,1,0,0
8300,1644,round 1,0,51%,50%,0,0,0:50,19,37,21,39,2,4,11,29,1,1,7,7,16,34,3,3,0,0
8300,1644,round 2,0,60%,100%,0,0,1:47,44,73,52,83,3,3,38,67,2,2,4,4,22,47,7,11,15,15
8300,1644,round 3,0,66%,100%,0,0,3:28,18,27,28,38,3,3,11,20,2,2,5,5,5,13,0,0,13,14
8300,1644,round 4,0,66%,100%,1,0,1:43,10,15,19,27,1,1,7,12,1,1,2,2,5,8,3,4,2,3
8299,1115,round 1,0,27%,20%,0,0,1:06,3,11,4,14,1,5,2,10,1,1,0,0,2,10,1,1,0,0
8299,1115,round 2,0,44%,0%,0,0,0:58,11,25,18,33,0,3,4,18,7,7,0,0,6,18,5,7,0,0
8299,1115,round 3,0,35%,100%,1,0,2:43,6,17,17,35,2,2,4,14,2,3,0,0,4,15,0,0,2,2
8299,2948,round 1,0,53%,100%,0,1,0:46,17,32,26,44,1,1,10,21,0,2,7,9,12,27,0,0,5,5
8299,2948,round 2,0,48%,---,0,0,0:23,12,25,15,28,0,0,7,19,2,3,3,3,11,24,1,1,0,0
8299,2948,round 3,0,35%,0%,0,0,0:00,6,17,6,17,0,1,3,13,2,2,1,2,6,17,0,0,0,0
8298,2310,round 1,0,39%,33%,0,0,0:46,27,68,28,69,1,3,19,57,6,9,2,2,22,58,5,10,0,0
8298,2310,round 2,0,56%,33%,0,0,0:56,28,50,30,52,1,3,21,42,6,7,1,1,22,43,6,7,0,0
8298,2310,round 3,0,51%,100%,0,0,3:55,17,33,42,66,1,1,16,29,0,3,1,1,13,29,0,0,4,4
8298,1668,round 1,0,54%,0%,0,0,0:33,25,46,26,47,0,3,18,38,5,6,2,2,22,41,3,5,0,0
8298,1668,round 2,0,57%,0%,1,0,0:46,31,54,38,63,0,1,19,39,11,14,1,1,22,41,9,13,0,0
8298,1668,round 3,0,80%,0%,0,0,0:00,8,10,16,19,0,1,5,7,3,3,0,0,8,10,0,0,0,0
8297,1207,round 1,0,34%,---,0,0,0:00,22,63,27,68,0,0,19,56,1,4,2,3,22,63,0,0,0,0
8297,1207,round 2,0,33%,0%,0,0,0:00,23,69,23,69,0,1,18,62,2,3,3,4,23,69,0,0,0,0
8297,1207,round 3,0,38%,75%,0,0,1:42,19,50,24,56,3,4,15,46,3,3,1,1,17,47,2,3,0,0
8297,3374,round 1,0,45%,33%,0,0,0:35,29,64,29,66,1,3,13,43,4,6,12,15,28,63,0,0,1,1
8297,3374,round 2,0,51%,0%,0,0,0:28,29,56,30,57,0,3,17,40,3,5,9,11,27,54,2,2,0,0
8297,3374,round 3,0,46%,0%,0,0,0:32,25,54,36,67,0,1,19,47,1,2,5,5,14,40,11,14,0,0
8296,1862,round 1,0,52%,50%,0,0,1:42,22,42,23,43,1,2,17,37,5,5,0,0,20,37,2,4,0,1
8296,1862,round 2,0,50%,33%,0,0,0:26,34,67,35,68,1,3,31,63,3,4,0,0,31,63,3,4,0,0
8296,1862,round 3,0,36%,100%,0,0,1:04,27,75,31,80,3,3,22,70,4,4,1,1,27,75,0,0,0,0
8296,2471,round 1,0,32%,0%,1,0,0:22,16,49,20,54,0,2,8,29,5,9,3,11,15,48,1,1,0,0
8296,2471,round 2,0,41%,---,1,1,0:27,35,84,39,89,0,0,15,55,14,19,6,10,33,82,2,2,0,0
8296,2471,round 3,0,44%,0%,0,0,0:07,44,100,50,106,0,1,26,76,8,10,10,14,39,94,5,6,0,0
8295,133,round 1,0,58%,33%,0,0,1:18,7,12,18,24,1,3,2,7,4,4,1,1,4,9,3,3,0,0
8295,,round 1,1,55%,---,0,0,0:39,24,43,27,46,0,0,9,26,3,4,12,13,20,37,3,3,1,3
8294,4212,round 1,0,59%,75%,0,0,3:31,13,22,17,27,3,4,5,14,3,3,5,5,8,13,2,5,3,4
8294,4212,round 2,0,72%,100%,0,0,4:41,13,18,48,57,1,1,6,11,5,5,2,2,4,5,1,2,8,11
8294,4212,round 3,1,81%,40%,0,0,3:34,18,22,31,36,2,5,15,18,1,2,2,2,6,8,1,2,11,12
8294,651,round 1,0,44%,---,0,0,0:18,11,25,12,26,0,0,7,21,0,0,4,4,11,25,0,0,0,0
8294,651,round 2,0,25%,---,0,0,0:00,1,4,6,10,0,0,1,4,0,0,0,0,1,4,0,0,0,0
8294,651,round 3,0,53%,---,0,0,0:09,7,13,12,18,0,0,7,12,0,1,0,0,7,13,0,0,0,0
8293,3755,round 1,0,80%,---,0,1,3:49,37,46,61,74,0,0,35,44,2,2,0,0,1,3,0,0,36,43
8293,1978,round 1,0,---,100%,1,1,0:05,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
8292,1073,round 1,1,59%,0%,0,0,0:01,26,44,26,44,0,2,16,29,5,10,5,5,24,42,0,0,2,2
8292,552,round 1,0,36%,---,0,0,0:00,18,50,18,50,0,0,15,47,1,1,2,2,18,50,0,0,0,0
8291,2544,round 1,1,55%,---,0,0,0:01,5,9,6,10,0,0,4,8,1,1,0,0,3,7,1,1,1,1
8291,4096,round 1,1,50%,---,0,0,0:02,5,10,5,10,0,0,3,7,1,2,1,1,5,10,0,0,0,0
8290,1183,round 1,0,42%,---,0,0,0:00,19,45,19,45,0,0,10,35,9,10,0,0,19,45,0,0,0,0
8290,1183,round 2,0,60%,---,0,0,0:00,23,38,23,38,0,0,14,28,4,5,5,5,23,37,0,1,0,0
8290,1183,round 3,0,54%,---,0,0,0:00,17,31,17,31,0,0,14,28,2,2,1,1,16,30,1,1,0,0
8290,3861,round 1,0,40%,0%,0,0,0:13,19,47,19,49,0,2,9,32,1,3,9,12,19,46,0,1,0,0
8290,3861,round 2,0,41%,0%,0,0,0:38,18,43,19,44,0,2,9,32,1,3,8,8,18,42,0,1,0,0
8290,3861,round 3,0,33%,0%,0,0,0:23,24,71,26,74,0,2,10,53,11,14,3,4,19,66,5,5,0,0
8289,492,round 1,0,44%,25%,0,0,2:32,8,18,8,19,1,4,7,17,0,0,1,1,7,15,1,3,0,0
8289,492,round 2,0,55%,66%,0,0,2:56,11,20,19,28,2,3,8,16,2,2,1,2,0,5,11,15,0,0
8289,492,round 3,0,44%,---,0,0,0:00,12,27,16,31,0,0,11,24,1,3,0,0,12,25,0,2,0,0
8289,2498,round 1,0,27%,---,0,0,0:08,3,11,8,17,0,0,2,9,1,2,0,0,2,9,1,2,0,0
8289,2498,round 2,0,30%,---,0,0,1:20,7,23,20,37,0,0,4,19,3,4,0,0,2,11,5,12,0,0
8289,2498,round 3,0,42%,---,0,0,1:44,16,38,26,48,0,0,12,30,3,7,1,1,12,33,4,5,0,0
8288,3929,round 1,1,66%,100%,0,0,3:56,6,9,12,18,2,2,5,8,0,0,1,1,3,5,0,0,3,4
8288,3929,round 2,0,50%,66%,1,0,0:45,1,2,1,2,2,3,1,2,0,0,0,0,1,2,0,0,0,0
8288,3008,round 1,0,40%,---,0,0,0:00,2,5,14,17,0,0,1,3,0,0,1,2,1,3,0,1,1,1
8288,3008,round 2,0,25%,---,0,0,0:00,1,4,1,4,0,0,0,3,0,0,1,1,1,4,0,0,0,0
8287,3252,round 1,0,43%,0%,0,0,1:00,32,74,38,81,0,1,20,61,1,2,11,11,30,72,2,2,0,0
8287,3252,round 2,0,43%,100%,0,0,0:19,38,88,38,88,1,1,32,78,0,4,6,6,38,88,0,0,0,0
8287,3252,round 3,0,41%,25%,0,0,0:04,44,105,47,109,1,4,36,96,6,7,2,2,36,96,8,9,0,0
8287,1039,round 1,0,30%,0%,0,0,0:00,19,62,19,62,0,1,10,47,6,12,3,3,19,62,0,0,0,0
8287,1039,round 2,0,40%,---,0,0,0:00,25,62,26,63,0,0,17,48,8,13,0,1,25,62,0,0,0,0
8287,1039,round 3,0,48%,---,0,0,0:27,48,98,50,100,0,0,40,86,6,10,2,2,41,90,7,8,0,0
8286,455,round 1,0,52%,0%,0,0,0:00,36,68,37,69,0,6,21,51,6,8,9,9,36,68,0,0,0,0
8286,455,round 2,0,54%,0%,0,0,0:00,48,88,51,92,0,1,39,76,5,8,4,4,48,88,0,0,0,0
8286,455,round 3,0,36%,0%,0,0,0:00,34,94,35,95,0,2,28,84,4,7,2,3,34,92,0,2,0,0
8286,3293,round 1,0,41%,---,0,0,0:42,39,95,40,97,0,0,29,83,6,6,4,6,31,82,0,0,8,13
8286,3293,round 2,0,40%,---,0,0,0:20,34,84,34,85,0,0,21,65,7,10,6,9,34,84,0,0,0,0
8286,3293,round 3,0,48%,---,0,0,0:00,49,102,49,102,0,0,36,85,10,13,3,4,49,102,0,0,0,0
8285,3402,round 1,0,52%,0%,0,0,2:03,18,34,29,47,0,1,10,24,6,7,2,3,12,28,6,6,0,0
8285,3402,round 2,0,63%,100%,2,0,4:53,7,11,77,84,1,1,7,11,0,0,0,0,1,3,0,0,6,8
8285,3402,round 3,0,61%,100%,0,0,4:29,8,13,84,93,1,1,8,12,0,1,0,0,1,4,0,0,7,9
8285,766,round 1,0,64%,---,0,0,0:00,24,37,45,59,0,0,14,26,4,4,6,7,14,27,10,10,0,0
8285,766,round 2,0,0%,---,0,0,0:00,0,3,6,9,0,0,0,3,0,0,0,0,0,3,0,0,0,0
8285,766,round 3,0,42%,---,0,0,0:00,3,7,24,30,0,0,1,4,0,0,2,3,3,6,0,1,0,0
8284,2360,round 1,0,47%,0%,0,0,0:16,17,36,29,50,0,1,13,30,4,4,0,2,16,35,1,1,0,0
8284,2360,round 2,0,80%,100%,0,0,1:03,25,31,51,63,2,2,25,31,0,0,0,0,3,8,2,2,20,21
8284,4407,round 1,0,50%,0%,0,0,2:03,18,36,24,42,0,4,5,20,4,5,9,11,15,32,3,4,0,0
8284,4407,round 2,0,33%,100%,0,0,2:37,2,6,18,27,1,1,0,4,0,0,2,2,2,6,0,0,0,0
8283,3703,round 1,0,25%,100%,0,0,0:10,10,39,10,39,1,1,4,25,4,7,2,7,10,39,0,0,0,0
8283,3703,round 2,0,44%,0%,0,0,0:04,22,50,25,53,0,3,15,41,3,4,4,5,22,49,0,1,0,0
8283,3703,round 3,0,49%,0%,0,0,0:08,37,75,38,76,0,5,32,69,5,6,0,0,36,72,1,3,0,0
8283,4117,round 1,0,35%,0%,0,0,0:19,19,54,19,55,0,2,9,40,7,10,3,4,18,53,1,1,0,0
8283,4117,round 2,0,43%,50%,0,0,0:33,35,81,35,81,1,2,21,59,14,22,0,0,31,76,4,5,0,0
8283,4117,round 3,0,38%,100%,0,0,0:22,36,94,36,94,1,1,30,85,6,9,0,0,32,88,4,6,0,0
8282,2779,round 1,1,63%,---,0,0,0:02,12,19,12,19,0,0,6,13,4,4,2,2,8,15,0,0,4,4
8282,1225,round 1,0,42%,---,0,0,0:00,3,7,3,7,0,0,0,1,1,1,2,5,3,7,0,0,0,0
8281,4173,round 1,0,57%,14%,0,0,2:09,15,26,19,30,1,7,7,17,4,5,4,4,13,23,2,3,0,0
8281,4173,round 2,0,54%,0%,0,0,0:19,36,66,36,66,0,3,23,51,8,10,5,5,36,65,0,1,0,0
8281,4173,round 3,0,56%,0%,0,0,0:46,38,67,41,73,0,4,21,50,10,10,7,7,38,67,0,0,0,0
8281,1439,round 1,0,44%,---,0,0,0:00,11,25,13,27,0,0,3,15,2,3,6,7,11,25,0,0,0,0
8281,1439,round 2,0,31%,---,0,0,0:02,14,45,15,46,0,0,11,38,0,4,3,3,14,45,0,0,0,0
8281,1439,round 3,0,36%,---,0,0,0:00,16,44,22,52,0,0,8,35,2,3,6,6,16,44,0,0,0,0
8280,2043,round 1,0,50%,60%,1,0,3:55,9,18,18,30,3,5,5,12,4,6,0,0,3,9,6,9,0,0
8280,2043,round 2,0,33%,50%,0,0,0:50,1,3,1,3,1,2,0,1,1,2,0,0,0,2,1,1,0,0
8280,3193,round 1,0,66%,---,0,0,0:00,12,18,17,23,0,0,7,12,5,6,0,0,5,10,7,8,0,0
8280,3193,round 2,1,84%,---,0,0,0:02,11,13,13,15,0,0,8,10,3,3,0,0,7,8,2,3,2,2
8279,291,round 1,0,28%,100%,1,0,2:53,2,7,48,67,1,1,2,7,0,0,0,0,2,6,0,0,0,1
8279,4368,round 1,0,0%,---,0,0,0:00,0,5,2,9,0,0,0,4,0,1,0,0,0,5,0,0,0,0
8278,1133,round 1,0,42%,33%,0,0,2:48,8,19,12,26,1,3,1,9,2,5,5,5,7,17,1,1,0,1
8278,1133,round 2,0,48%,50%,0,0,4:01,17,35,47,83,2,4,13,25,3,9,1,1,10,24,0,0,7,11
8278,1133,round 3,0,50%,100%,0,0,3:53,8,16,69,95,2,2,8,16,0,0,0,0,8,16,0,0,0,0
8278,517,round 1,0,50%,0%,1,0,0:03,7,14,8,16,0,1,1,6,2,4,4,4,7,14,0,0,0,0
8278,517,round 2,0,52%,---,0,0,0:00,9,17,13,26,0,0,6,13,2,3,1,1,8,16,1,1,0,0
8278,517,round 3,0,40%,---,1,0,0:00,10,25,17,33,0,0,8,20,1,4,1,1,10,24,0,1,0,0
8277,3373,round 1,0,38%,66%,0,0,1:37,21,55,23,58,2,3,7,31,9,13,5,11,9,39,12,16,0,0
8277,3373,round 2,0,52%,60%,0,0,1:28,22,42,31,52,3,5,11,29,7,8,4,5,18,36,4,6,0,0
8277,3373,round 3,0,39%,100%,0,0,1:31,21,53,27,61,2,2,10,32,7,16,4,5,21,51,0,2,0,0
8277,3804,round 1,0,59%,---,0,0,0:00,19,32,25,38,0,0,10,22,3,3,6,7,16,28,3,4,0,0
8277,3804,round 2,0,57%,0%,0,0,1:23,16,28,28,46,0,1,8,20,4,4,4,4,12,23,4,5,0,0
8277,3804,round 3,0,48%,0%,0,0,0:18,21,43,33,55,0,2,11,30,3,6,7,7,20,41,1,2,0,0
8276,4280,round 1,0,58%,---,0,0,0:00,20,34,21,35,0,0,19,33,1,1,0,0,19,33,1,1,0,0
8276,4280,round 2,0,33%,---,0,0,0:00,9,27,9,27,0,0,8,26,1,1,0,0,9,27,0,0,0,0
8276,4280,round 3,1,71%,---,0,0,0:32,20,28,21,29,0,0,20,28,0,0,0,0,8,13,1,1,11,14
8276,4280,round 4,0,27%,---,0,0,0:04,6,22,8,24,0,0,6,22,0,0,0,0,5,20,1,2,0,0
8276,4280,round 5,0,35%,---,0,0,0:00,11,31,11,31,0,0,9,26,2,5,0,0,10,30,1,1,0,0
8276,908,round 1,0,42%,0%,0,0,0:12,15,35,21,42,0,3,6,19,9,16,0,0,10,30,5,5,0,0
8276,908,round 2,0,42%,33%,0,0,2:04,16,38,29,58,1,3,12,32,4,6,0,0,15,36,0,0,1,2
8276,908,round 3,0,43%,50%,0,0,2:39,13,30,32,51,1,2,10,24,3,6,0,0,10,26,0,0,3,4
8276,908,round 4,0,58%,0%,0,0,1:56,14,24,37,48,0,3,10,18,4,6,0,0,12,21,2,3,0,0
8276,908,round 5,0,50%,0%,0,0,2:15,9,18,73,83,0,4,3,12,6,6,0,0,7,15,2,3,0,0
8275,4362,round 1,0,51%,---,0,0,0:00,22,43,24,45,0,0,14,31,4,4,4,8,15,33,7,10,0,0
8275,4362,round 2,0,51%,---,0,0,0:00,33,64,37,69,0,0,28,58,4,5,1,1,25,54,8,10,0,0
8275,4362,round 3,0,66%,33%,0,0,3:11,26,39,69,88,1,3,21,33,2,3,3,3,18,27,8,12,0,0
8275,2517,round 1,0,40%,---,0,0,0:00,22,55,23,57,0,0,15,41,2,5,5,9,20,52,2,3,0,0
8275,2517,round 2,0,36%,0%,0,0,0:15,34,93,35,94,0,2,25,72,5,12,4,9,34,91,0,2,0,0
8275,2517,round 3,0,36%,0%,0,0,0:15,8,22,8,22,0,2,4,15,1,1,3,6,8,22,0,0,0,0
8274,2366,round 1,0,61%,---,0,0,0:17,22,36,23,37,0,0,5,15,4,7,13,14,19,30,3,6,0,0
8274,2366,round 2,0,60%,---,0,0,0:11,37,61,37,61,0,0,19,40,14,15,4,6,20,40,17,21,0,0
8274,2366,round 3,0,75%,0%,0,0,0:29,34,45,43,55,0,1,18,27,9,11,7,7,19,23,10,12,5,10
8274,281,round 1,0,29%,50%,0,0,1:27,5,17,12,24,1,2,4,12,1,5,0,0,3,14,2,3,0,0
8274,281,round 2,0,65%,50%,0,0,1:47,29,44,39,55,1,2,16,28,12,13,1,3,13,26,16,18,0,0
8274,281,round 3,0,31%,0%,0,0,1:16,5,16,9,21,0,2,4,14,0,1,1,1,5,16,0,0,0,0
8273,90,round 1,0,50%,50%,2,0,3:16,5,10,10,18,3,6,3,6,1,3,1,1,5,8,0,2,0,0
8273,90,round 2,0,55%,40%,0,0,3:47,11,20,32,45,2,5,5,12,3,5,3,3,5,6,2,3,4,11
8273,90,round 3,0,50%,40%,0,0,2:23,6,12,13,27,2,5,4,8,1,3,1,1,3,6,1,1,2,5
8273,2896,round 1,0,55%,100%,0,0,0:43,10,18,36,49,1,1,1,6,5,6,4,6,8,15,2,3,0,0
8273,2896,round 2,0,55%,---,1,0,0:09,5,9,46,56,0,0,2,3,3,6,0,0,4,7,1,2,0,0
8273,2896,round 3,0,61%,---,1,0,0:04,11,18,36,46,0,0,5,10,5,6,1,2,5,11,6,7,0,0
8272,2089,round 1,0,47%,---,0,0,0:00,16,34,16,34,0,0,6,20,3,5,7,9,16,34,0,0,0,0
8272,1521,round 1,1,53%,---,0,0,0:17,23,43,28,48,0,0,20,40,1,1,2,2,11,26,0,0,12,17
8271,2634,round 1,0,71%,0%,0,0,1:37,10,14,21,28,0,2,2,3,5,8,3,3,5,9,5,5,0,0
8271,2634,round 2,0,60%,75%,0,0,3:56,3,5,10,12,3,4,1,2,2,3,0,0,0,1,3,4,0,0
8271,2634,round 3,0,0%,0%,0,1,4:11,0,1,8,11,0,3,0,1,0,0,0,0,0,1,0,0,0,0
8271,2879,round 1,1,68%,---,0,0,1:46,17,25,42,56,0,0,11,19,4,4,2,2,11,15,1,1,5,9
8271,2879,round 2,0,20%,---,0,2,0:50,1,5,31,39,0,0,0,3,1,1,0,1,1,3,0,2,0,0
8271,2879,round 3,0,100%,---,1,0,0:37,2,2,27,31,0,0,2,2,0,0,0,0,1,1,0,0,1,1
8270,3474,round 1,1,33%,---,0,0,0:00,3,9,3,9,0,0,1,4,1,4,1,1,3,9,0,0,0,0
8270,2174,round 1,0,55%,---,0,0,0:00,5,9,5,9,0,0,5,9,0,0,0,0,5,8,0,1,0,0
8269,1473,round 1,0,60%,---,0,0,0:19,3,5,3,8,0,0,0,1,0,0,3,4,3,4,0,0,0,1
8269,1473,round 2,0,50%,---,0,0,0:00,29,57,29,57,0,0,9,31,13,19,7,7,29,57,0,0,0,0
8269,1473,round 3,0,50%,---,0,0,0:00,34,68,34,68,0,0,8,35,14,20,12,13,33,67,1,1,0,0
8269,377,round 1,0,50%,100%,1,0,3:52,2,4,4,7,1,1,2,4,0,0,0,0,1,3,0,0,1,1
8269,377,round 2,0,51%,0%,0,0,0:00,17,33,18,34,0,1,6,17,5,9,6,7,17,33,0,0,0,0
8269,377,round 3,0,37%,0%,0,0,0:00,14,37,14,37,0,3,4,24,2,4,8,9,13,36,1,1,0,0
8268,3288,round 1,0,46%,33%,0,0,0:18,22,47,55,83,1,3,13,37,5,5,4,5,22,47,0,0,0,0
8268,3288,round 2,0,32%,---,0,0,0:00,8,25,22,39,0,0,5,20,0,1,3,4,7,21,1,4,0,0
8268,3296,round 1,0,33%,0%,0,0,2:39,14,42,48,86,0,2,8,33,3,6,3,3,14,42,0,0,0,0
8268,3296,round 2,0,58%,50%,0,0,1:32,20,34,34,54,1,2,15,27,3,4,2,3,6,19,4,5,10,10
8267,203,round 1,0,42%,---,0,0,0:00,8,19,8,19,0,0,1,11,2,2,5,6,8,19,0,0,0,0
8267,203,round 2,0,34%,---,0,0,0:00,8,23,9,25,0,0,3,18,2,2,3,3,8,23,0,0,0,0
8267,203,round 3,0,33%,---,0,0,0:00,12,36,12,36,0,0,6,28,4,6,2,2,12,36,0,0,0,0
8267,1081,round 1,0,62%,0%,0,0,0:00,10,16,10,16,0,1,3,8,7,8,0,0,10,16,0,0,0,0
8267,1081,round 2,0,47%,0%,0,0,0:00,10,21,10,21,0,2,6,14,4,6,0,1,10,21,0,0,0,0
8267,1081,round 3,0,48%,---,0,0,0:00,15,31,15,31,0,0,9,24,6,7,0,0,15,31,0,0,0,0
8266,4349,round 1,0,38%,0%,0,0,0:03,33,86,33,86,0,1,22,69,9,13,2,4,33,86,0,0,0,0
8266,4349,round 2,0,36%,0%,0,0,0:02,24,65,27,68,0,3,19,57,5,8,0,0,24,65,0,0,0,0
