fight_id,event_id,bout,event_norm,bout_norm,bout_anagram
6496,594,Wellington Turman vs. Misha Cirkunov,ufc fight night: makhachev vs. green,wellington turman vs. misha cirkunov,.aaceghiiikllmmnnnnoorrssttuuvvw
6495,594,Priscila Cachoeira vs. Ji Yeon Kim,ufc fight night: makhachev vs. green,priscila cachoeira vs. ji yeon kim,.aaaccceehiiiiijklmnooprrssvy
6494,594,Arman Tsarukyan vs. Joel Alvarez,ufc fight night: makhachev vs. green,arman tsarukyan vs. joel alvarez,.aaaaaaeejkllmnnorrrsstuvvyz
6493,594,Armen Petrosyan vs. Gregory Rodrigues,ufc fight night: makhachev vs. green,armen petrosyan vs. gregory rodrigues,.aadeeeegggimnnoooprrrrrrssstuvyy
6492,594,Ignacio Bahamondes vs. Rongzhu,ufc fight night: makhachev vs. green,ignacio bahamondes vs. rongzhu,.aaabcdegghhiimnnnooorssuvz
6491,594,Josiane Nunes vs. Ramona Pascual,ufc fight night: makhachev vs. green,josiane nunes vs. ramona pascual,.aaaaaceeijlmnnnnooprssssuuv
6490,594,Terrance McKinney vs. Fares Ziam,ufc fight night: makhachev vs. green,terrance mckinney vs. fares ziam,.aaacceeeefiikmmnnnrrrsstvyz
6489,594,Jonathan Martinez vs. Alejandro Perez,ufc fight night: makhachev vs. green,jonathan martinez vs. alejandro perez,.aaaaadeeeehijjlmnnnnooprrrsttvzz
6488,594,Ramiz Brahimaj vs. Micheal Gillmore,ufc fight night: makhachev vs. green,ramiz brahimaj vs. micheal gillmore,.aaaabceeghhiiiijlllmmmmorrrsvz
6487,594,Carlos Hernandez vs. Victor Altamirano,ufc fight night: makhachev vs. green,carlos hernandez vs. victor altamirano,.aaaaaccdeehiillmnnnooorrrrssttvvz
6486,593,Jamahal Hill vs. Johnny Walker,ufc fight night: walker vs. hill,jamahal hill vs. johnny walker,.aaaaehhhijjkllllmnnorsvwy
6485,593,Kyle Daukaus vs. Jamie Pickett,ufc fight night: walker vs. hill,kyle daukaus vs. jamie pickett,.aaacdeeeiijkkklmpssttuuvy
6484,593,Parker Porter vs. Alan Baudot,ufc fight night: walker vs. hill,parker porter vs. alan baudot,.aaaabdeeklnoopprrrrsttuv
6483,593,Jim Miller vs. Nikolas Motta,ufc fight night: walker vs. hill,jim miller vs. nikolas motta,.aaeiiijklllmmmnoorssttv
6482,593,Joaquin Buckley vs. Abdul Razak Alhassan,ufc fight night: walker vs. hill,joaquin buckley vs. abdul razak alhassan,.aaaaaaabbcdehijkklllnnoqrsssuuuvyz
6481,593,David Onama vs. Gabriel Benitez,ufc fight night: walker vs. hill,david onama vs. gabriel benitez,.aaaabbddeeegiiilmnnorstvvz
6480,593,Stephanie Egger vs. Jessica-Rose Clark,ufc fight night: walker vs. hill,stephanie egger vs. jessica-rose clark,-.aaacceeeeeegghiijklnoprrrssssstv
6479,593,Chas Skelly vs. Mark Striegl,ufc fight night: walker vs. hill,chas skelly vs. mark striegl,.aaceeghikklllmrrsssstvy
6478,593,Gloria de Paula vs. Diana Belbita,ufc fight night: walker vs. hill,gloria de paula vs. diana belbita,.aaaaaabbddeegiiilllnoprstuv
6477,593,Chad Anheliger vs. Jesse Strader,ufc fight night: walker vs. hill,chad anheliger vs. jesse strader,.aaacddeeeeeghhijlnrrrsssstv
6476,593,Jonathan Pearce vs. Christian Rodriguez,ufc fight night: walker vs. hill,jonathan pearce vs. christian rodriguez,.aaaaccdeeeghhiiijnnnooprrrrssttuvz
6475,593,Mario Bautista vs. Jay Perrin,ufc fight night: walker vs. hill,mario bautista vs. jay perrin,.aaaabeiiijmnoprrrssttuvy
6474,592,Israel Adesanya vs. Robert Whittaker,ufc 271: adesanya vs. whittaker 2,israel adesanya vs. robert whittaker,.aaaaabdeeeehiiklnorrrrssstttvwy
6473,592,Tai Tuivasa vs. Derrick Lewis,ufc 271: adesanya vs. whittaker 2,tai tuivasa vs. derrick lewis,.aaacdeeiiiiklrrsssttuvvw
6472,592,Jared Cannonier vs. Derek Brunson,ufc 271: adesanya vs. whittaker 2,jared cannonier vs. derek brunson,.aabcddeeeeijknnnnnoorrrrssuv
6471,592,Renato Moicano vs. Alexander Hernandez,ufc 271: adesanya vs. whittaker 2,renato moicano vs. alexander hernandez,.aaaaacddeeeeehilmnnnnnooorrrstvxz
6470,592,King Green vs. Nasrat Haqparast,ufc 271: adesanya vs. whittaker 2,king green vs. nasrat haqparast,.aaaaaeegghiknnnpqrrrsssttv
6469,592,Andrei Arlovski vs. Jared Vanderaa,ufc 271: adesanya vs. whittaker 2,andrei arlovski vs. jared vanderaa,.aaaaaadddeeeiijklnnorrrrssvvv
6468,592,Casey O'Neill vs. Roxanne Modafferi,ufc 271: adesanya vs. whittaker 2,casey o'neill vs. roxanne modafferi,'.aaacdeeeeffiillmnnnooorrssvxy
6467,592,Kyler Phillips vs. Marcelo Rojo,ufc 271: adesanya vs. whittaker 2,kyler phillips vs. marcelo rojo,.aceehiijkllllmooopprrrssvy
6466,592,Carlos Ulberg vs. Fabio Cherant,ufc 271: adesanya vs. whittaker 2,carlos ulberg vs. fabio cherant,.aaabbcceefghillnoorrrsstuv
6465,592,Ronnie Lawrence vs. Mana Martinez,ufc 271: adesanya vs. whittaker 2,ronnie lawrence vs. mana martinez,.aaaaceeeeiilmmnnnnnorrrstvwz
6464,592,Jacob Malkoun vs. AJ Dobson,ufc 271: adesanya vs. whittaker 2,jacob malkoun vs. aj dobson,.aaabbcdjjklmnnoooossuv
6463,592,Douglas Silva de Andrade vs. Sergey Morozov,ufc 271: adesanya vs. whittaker 2,douglas silva de andrade vs. sergey morozov,.aaaaddddeeeeggillmnoooorrrssssuvvvyz
6462,592,Jeremiah Wells vs. Blood Diamond,ufc 271: adesanya vs. whittaker 2,jeremiah wells vs. blood diamond,.aabdddeeehiijlllmmnooorssvw
6461,592,Maxim Grishin vs. William Knight,ufc 271: adesanya vs. whittaker 2,maxim grishin vs. william knight,.aagghhiiiiiikllmmmnnrsstvwx
6460,591,Sean Strickland vs. Jack Hermansson,ufc fight night: hermansson vs. strickland,sean strickland vs. jack hermansson,.aaaaccdeehijkklmnnnnorrssssstv
6459,591,Nick Maximov vs. Punahele Soriano,ufc fight night: hermansson vs. strickland,nick maximov vs. punahele soriano,.aaaceehiiiklmmnnnoooprssuvvx
6458,591,Shavkat Rakhmonov vs. Carlston Harris,ufc fight night: hermansson vs. strickland,shavkat rakhmonov vs. carlston harris,.aaaaachhhikklmnnooorrrrssssttvvv
6457,591,Brendan Allen vs. Sam Alvey,ufc fight night: hermansson vs. strickland,brendan allen vs. sam alvey,.aaaabdeeelllmnnnrssvvy
6456,591,Bryan Battle vs. Tresean Gore,ufc fight night: hermansson vs. strickland,bryan battle vs. tresean gore,.aaabbeeeeglnnorrrsstttvy
6455,591,Julian Erosa vs. Steven Peterson,ufc fight night: hermansson vs. strickland,julian erosa vs. steven peterson,.aaeeeeeijlnnnooprrssssttuvv
6454,591,John Castaneda vs. Miles Johns,ufc fight night: hermansson vs. strickland,john castaneda vs. miles johns,.aaacdeehhijjlmnnnoosssstv
6453,591,Hakeem Dawodu vs. Michael Trizano,ufc fight night: hermansson vs. strickland,hakeem dawodu vs. michael trizano,.aaaacddeeehhiiklmmnoorstuvwz
6452,591,Chidi Njokuani vs. Marc-Andre Barriault,ufc fight night: hermansson vs. strickland,chidi njokuani vs. marc-andre barriault,-.aaaaabccddehiiiijklmnnnorrrrstuuv
6451,591,Alexis Davis vs. Julija Stoliarenko,ufc fight night: hermansson vs. strickland,alexis davis vs. julija stoliarenko,.aaaadeeiiiijjklllnoorsssstuvvx
6450,591,Jailton Almeida vs. Danilo Marques,ufc fight night: hermansson vs. strickland,jailton almeida vs. danilo marques,.aaaaaddeeiiijlllmmnnooqrsstuv
6449,591,Phil Rowe vs. Jason Witt,ufc fight night: hermansson vs. strickland,phil rowe vs. jason witt,.aehiijlnooprssttvww
6448,591,Malcolm Gordon vs. Denys Bondar,ufc fight night: hermansson vs. strickland,malcolm gordon vs. denys bondar,.aabcdddegllmmnnnoooorrssvy
6447,590,Francis Ngannou vs. Ciryl Gane,ufc 270: ngannou vs. gane,francis ngannou vs. ciryl gane,.aaaccefggiilnnnnnorrssuvy
6446,590,Deiveson Figueiredo vs. Brandon Moreno,ufc 270: ngannou vs. gane,deiveson figueiredo vs. brandon moreno,.abdddeeeeefgiiimnnnnooooorrrssuvv
6445,590,Michel Pereira vs. Andre Fialho,ufc 270: ngannou vs. gane,michel pereira vs. andre fialho,.aaacdeeeefhhiiillmnoprrrsv
6444,590,Said Nurmagomedov vs. Cody Stamann,ufc 270: ngannou vs. gane,said nurmagomedov vs. cody stamann,.aaaacdddegimmmnnnooorssstuvvy
6443,590,Michael Morales vs. Trevin Giles,ufc 270: ngannou vs. gane,michael morales vs. trevin giles,.aaceeeeghiiilllmmnorrssstvv
6442,590,Victor Henry vs. Raoni Barcelos,ufc 270: ngannou vs. gane,victor henry vs. raoni barcelos,.aabcceehiilnnooorrrrsstvvy
6441,590,Jack Della Maddalena vs. Pete Rodriguez,ufc 270: ngannou vs. gane,jack della maddalena vs. pete rodriguez,.aaaaacddddeeeeegijklllmnoprrstuvz
6440,590,Tony Gravely vs. Saimon Oliveira,ufc 270: ngannou vs. gane,tony gravely vs. saimon oliveira,.aaaeegiiillmnnooorrsstvvvyy
6439,590,Matt Frevola vs. Genaro Valdez,ufc 270: ngannou vs. gane,matt frevola vs. genaro valdez,.aaaadeeefgllmnoorrsttvvvz
6438,590,Vanessa Demopoulos vs. Silvana Gomez Juarez,ufc 270: ngannou vs. gane,vanessa demopoulos vs. silvana gomez juarez,.aaaaadeeeegijllmmnnooooprsssssuuvvvzz
6437,590,Jasmine Jasudavicius vs. Kay Hansen,ufc 270: ngannou vs. gane,jasmine jasudavicius vs. kay hansen,.aaaaacdeehiiijjkmnnnsssssuuvvy
6436,589,Calvin Kattar vs. Giga Chikadze,ufc fight night: kattar vs. chikadze,calvin kattar vs. giga chikadze,.aaaaaccdegghiiikklnrsttvvz
6435,589,Jake Collier vs. Chase Sherman,ufc fight night: kattar vs. chikadze,jake collier vs. chase sherman,.aaacceeeehhijkllmnorrsssv
6434,589,Brandon Royval vs. Rogerio Bontorin,ufc fight night: kattar vs. chikadze,brandon royval vs. rogerio bontorin,.aabbdegiilnnnnoooooorrrrrstvvy
6433,589,Katlyn Cerminara vs. Jennifer Maia,ufc fight night: kattar vs. chikadze,katlyn cerminara vs. jennifer maia,.aaaaaceeefiiijklmmnnnnrrrstvy
6432,589,Viacheslav Borshchev vs. Dakota Bush,ufc fight night: kattar vs. chikadze,viacheslav borshchev vs. dakota bush,.aaaabbccdeehhhhikloorsssstuvvvv
6431,589,Bill Algeo vs. Joanderson Brito,ufc fight night: kattar vs. chikadze,bill algeo vs. joanderson brito,.aabbdeegiijlllnnoooorrsstv
6430,589,Jamie Pickett vs. Joseph Holmes,ufc fight night: kattar vs. chikadze,jamie pickett vs. joseph holmes,.aceeeehhiijjklmmooppsssttv
6429,589,Court McGee vs. Ramiz Brahimaj,ufc fight night: kattar vs. chikadze,court mcgee vs. ramiz brahimaj,.aaabcceeghiijmmmorrrstuvz
6428,589,Brian Kelleher vs. Kevin Croom,ufc fight night: kattar vs. chikadze,brian kelleher vs. kevin croom,.abceeeehiikkllmnnoorrrsvv
6427,589,TJ Brown vs. Charles Rosa,ufc fight night: kattar vs. chikadze,tj brown vs. charles rosa,.aabcehjlnoorrrssstvw
6426,588,Derrick Lewis vs. Chris Daukaus,ufc fight night: lewis vs. daukaus,derrick lewis vs. chris daukaus,.aaccddeehiiikklrrrssssuuvw
6425,588,Belal Muhammad vs. Stephen Thompson,ufc fight night: lewis vs. daukaus,belal muhammad vs. stephen thompson,.aaabdeeehhhllmmmmnnooppsssttuv
6424,588,Amanda Lemos vs. Angela Hill,ufc fight night: lewis vs. daukaus,amanda lemos vs. angela hill,.aaaaadeeghillllmmnnossv
6423,588,Ricky Simon vs. Raphael Assuncao,ufc fight night: lewis vs. daukaus,ricky simon vs. raphael assuncao,.aaaaccehiiklmnnooprrssssuvy
6422,588,Mateusz Gamrot vs. Diego Ferreira,ufc fight night: lewis vs. daukaus,mateusz gamrot vs. diego ferreira,.aaadeeeefggiimmoorrrrssttuvz
6421,588,Cub Swanson vs. Darren Elkins,ufc fight night: lewis vs. daukaus,cub swanson vs. darren elkins,.aabcdeeiklnnnnorrssssuvw
6420,588,Gerald Meerschaert vs. Dustin Stoltzfus,ufc fight night: lewis vs. daukaus,gerald meerschaert vs. dustin stoltzfus,.aacddeeeefghillmnorrrsssssttttuuvz
6419,588,Justin Tafa vs. Harry Hunsucker,ufc fight night: lewis vs. daukaus,justin tafa vs. harry hunsucker,.aaacefhhijknnrrrsssttuuuvy
6418,588,Melissa Gatto vs. Sijara Eubanks,ufc fight night: lewis vs. daukaus,melissa gatto vs. sijara eubanks,.aaaaabeegiijklmnorsssssttuv
6417,588,Charles Jourdain vs. Andre Ewell,ufc fight night: lewis vs. daukaus,charles jourdain vs. andre ewell,.aaacddeeeehijlllnnorrrssuvw
6416,588,Raquel Pennington vs. Macy Chiasson,ufc fight night: lewis vs. daukaus,raquel pennington vs. macy chiasson,.aaacceeghiilmnnnnnoopqrssstuvy
6415,588,Don'Tale Mayes vs. Josh Parisian,ufc fight night: lewis vs. daukaus,don'tale mayes vs. josh parisian,'.aaaadeehiijlmnnooprsssstvy
6414,588,Jordan Leavitt vs. Matt Sayles,ufc fight night: lewis vs. daukaus,jordan leavitt vs. matt sayles,.aaaadeeijllmnorsssttttvvy
6413,587,Charles Oliveira vs. Dustin Poirier,ufc 269: oliveira vs. poirier,charles oliveira vs. dustin poirier,.aacdeeehiiiiillnooprrrrssstuvv
6412,587,Julianna Pena vs. Amanda Nunes,ufc 269: oliveira vs. poirier,julianna pena vs. amanda nunes,.aaaaaadeeijlmnnnnnnpssuuv
6411,587,Geoff Neal vs. Santiago Ponzinibbio,ufc 269: oliveira vs. poirier,geoff neal vs. santiago ponzinibbio,.aaabbeeffggiiiilnnnnoooopsstvz
6410,587,Kai Kara-France vs. Cody Garbrandt,ufc 269: oliveira vs. poirier,kai kara-france vs. cody garbrandt,-.aaaaaabccddefgikknnorrrrstvy
6409,587,Sean O'Malley vs. Raulian Paiva,ufc 269: oliveira vs. poirier,sean o'malley vs. raulian paiva,'.aaaaaaeeiilllmnnoprssuvvy
6408,587,Josh Emmett vs. Dan Ige,ufc 269: oliveira vs. poirier,josh emmett vs. dan ige,.adeeeghijmmnossttv
6407,587,Dominick Cruz vs. Pedro Munhoz,ufc 269: oliveira vs. poirier,dominick cruz vs. pedro munhoz,.ccddehiikmmnnoooprrsuuvzz
6406,587,Tai Tuivasa vs. Augusto Sakai,ufc 269: oliveira vs. poirier,tai tuivasa vs. augusto sakai,.aaaaaagiiikosssstttuuuvv
6405,587,Bruno Silva vs. Jordan Wright,ufc 269: oliveira vs. poirier,bruno silva vs. jordan wright,.aabdghiijlnnoorrrsstuvvw
6404,587,Andre Muniz vs. Eryk Anders,ufc 269: oliveira vs. poirier,andre muniz vs. eryk anders,.aaddeeeikmnnnrrrssuvyz
6403,587,Erin Blanchfield vs. Miranda Maverick,ufc 269: oliveira vs. poirier,erin blanchfield vs. miranda maverick,.aaaabccddeeefhiiiikllmmnnnrrrsvv
6402,587,Ryan Hall vs. Darrick Minner,ufc 269: oliveira vs. poirier,ryan hall vs. darrick minner,.aaacdehiikllmnnnrrrrsvy
6401,587,Tony Kelley vs. Randy Costa,ufc 269: oliveira vs. poirier,tony kelley vs. randy costa,.aacdeekllnnoorssttvyyy
6400,587,Gillian Robertson vs. Priscila Cachoeira,ufc 269: oliveira vs. poirier,gillian robertson vs. priscila cachoeira,.aaaabccceeghiiiiilllnnoooprrrrssstv
6399,586,Jose Aldo vs. Rob Font,ufc fight night: font vs. aldo,jose aldo vs. rob font,.abdefjlnoooorsstv
6398,586,Rafael Fiziev vs. Brad Riddell,ufc fight night: font vs. aldo,rafael fiziev vs. brad riddell,.aaabdddeeeffiiilllrrrsvvz
6397,586,Jamahal Hill vs. Jimmy Crute,ufc fight night: font vs. aldo,jamahal hill vs. jimmy crute,.aaacehhiijjlllmmmrstuvy
6396,586,Clay Guida vs. Leonardo Santos,ufc fight night: font vs. aldo,clay guida vs. leonardo santos,.aaaacddegillnnooorssstuvy
6395,586,Chris Curtis vs. Brendan Allen,ufc fight night: font vs. aldo,chris curtis vs. brendan allen,.aabccdeehiillnnnrrrssstuv
6394,586,Alex Morono vs. Mickey Gall,ufc fight night: font vs. aldo,alex morono vs. mickey gall,.aaceegiklllmmnooorsvxy
6393,586,Dusko Todorovic vs. Maki Pitolo,ufc fight night: font vs. aldo,dusko todorovic vs. maki pitolo,.acddiiikklmooooooprssttuvv
6392,586,Manel Kape vs. Zhalgas Zhumagulov,ufc fight night: font vs. aldo,manel kape vs. zhalgas zhumagulov,.aaaaaeegghhklllmmnopssuuvvzz
6391,586,Bryan Barberena vs. Darian Weeks,ufc fight night: font vs. aldo,bryan barberena vs. darian weeks,.aaaaabbbdeeeeiknnnrrrrssvwy
6390,586,Cheyanne Vlismas vs. Mallory Martin,ufc fight night: font vs. aldo,cheyanne vlismas vs. mallory martin,.aaaaceehiilllmmmnnnorrssstvvyy
6389,586,William Knight vs. Alonzo Menifield,ufc fight night: font vs. aldo,william knight vs. alonzo menifield,.aadeefghiiiiikllllmmnnnoostvwz
6388,586,Claudio Puelles vs. Chris Gruetzemacher,ufc fight night: font vs. aldo,claudio puelles vs. chris gruetzemacher,.aacccdeeeeeghhiilllmoprrrssstuuuvz
6387,586,Vince Morales vs. Louis Smolka,ufc fight night: font vs. aldo,vince morales vs. louis smolka,.aaceeiiklllmmnooorssssuvv
6386,585,Ketlen Vieira vs. Miesha Tate,ufc fight night: vieira vs. tate,ketlen vieira vs. miesha tate,.aaaeeeeehiiiklmnrsstttvv
6385,585,Sean Brady vs. Michael Chiesa,ufc fight night: vieira vs. tate,sean brady vs. michael chiesa,.aaaabccdeeehhiilmnrsssvy
6384,585,Taila Santos vs. Joanne Wood,ufc fight night: vieira vs. tate,taila santos vs. joanne wood,.aaaadeijlnnnoooosssttvw
6383,585,Rani Yahya vs. Kyung Ho Kang,ufc fight night: vieira vs. tate,rani yahya vs. kyung ho kang,.aaaagghhikknnnorsuvyyy
6382,585,Adrian Yanez vs. Davey Grant,ufc fight night: vieira vs. tate,adrian yanez vs. davey grant,.aaaaaddeeginnnrrstvvyyz
6381,585,Pat Sabatini vs. Tucker Lutz,ufc fight night: vieira vs. tate,pat sabatini vs. tucker lutz,.aaabceiiklnprssttttuuvz
6380,585,Rafa Garcia vs. Natan Levy,ufc fight night: vieira vs. tate,rafa garcia vs. natan levy,.aaaaaacefgilnnrrstvvy
6379,585,Loopy Godinez vs. Loma Lookboonmee,ufc fight night: vieira vs. tate,loopy godinez vs. loma lookboonmee,.abdeeegiklllmmnnoooooooopsvyz
6378,585,Cody Durden vs. Aoriqileng,ufc fight night: vieira vs. tate,cody durden vs. aoriqileng,.acdddeegiilnnooqrrsuvy
6377,585,Shayilan Nuerdanbieke vs. Sean Soriano,ufc fight night: vieira vs. tate,shayilan nuerdanbieke vs. sean soriano,.aaaaabdeeeehiiiklnnnnnoorrssssuvy
6376,585,Luana Pinheiro vs. Sam Hughes,ufc fight night: vieira vs. tate,luana pinheiro vs. sam hughes,.aaaeeghhhiilmnnoprsssuuv
6375,584,Max Holloway vs. Yair Rodriguez,ufc fight night: holloway vs. rodriguez,max holloway vs. yair rodriguez,.aaadeghiillmooorrrsuvwxyyz
6374,584,Marcos Rogerio de Lima vs. Ben Rothwell,ufc fight night: holloway vs. rodriguez,marcos rogerio de lima vs. ben rothwell,.aabcdeeeeghiilllmmnoooorrrrsstvw
6373,584,Felicia Spencer vs. Leah Letson,ufc fight night: holloway vs. rodriguez,felicia spencer vs. leah letson,.aacceeeeefhiilllnnoprssstv
6372,584,Khaos Williams vs. Miguel Baeza,ufc fight night: holloway vs. rodriguez,khaos williams vs. miguel baeza,.aaaabeeghiiiklllmmosssuvwz
6371,584,Song Yadong vs. Julio Arce,ufc fight night: holloway vs. rodriguez,song yadong vs. julio arce,.aacdeggijlnnooorssuvy
6370,584,Joel Alvarez vs. Thiago Moises,ufc fight night: holloway vs. rodriguez,joel alvarez vs. thiago moises,.aaaeeeghiijllmooorssstvvz
6369,584,Andrea Lee vs. Cynthia Calvillo,ufc fight night: holloway vs. rodriguez,andrea lee vs. cynthia calvillo,.aaaaccdeeehiillllnnorstvvy
6368,584,Sean Woodson vs. Collin Anglin,ufc fight night: holloway vs. rodriguez,sean woodson vs. collin anglin,.aacdegiilllnnnnnoooosssvw
6367,584,Cortney Casey vs. Liana Jojua,ufc fight night: holloway vs. rodriguez,cortney casey vs. liana jojua,.aaaacceeijjlnnoorsstuvyy
6366,584,Rafael Alves vs. Marc Diakiese,ufc fight night: holloway vs. rodriguez,rafael alves vs. marc diakiese,.aaaaacdeeeefiikllmrrsssvv
6365,584,Da Woon Jung vs. Kennedy Nzechukwu,ufc fight night: holloway vs. rodriguez,da woon jung vs. kennedy nzechukwu,.acddeeeghjkknnnnnoosuuuvwwyz
6364,583,Kamaru Usman vs. Colby Covington,ufc 268: usman vs. covington 2,kamaru usman vs. colby covington,.aaabccgiklmmnnnooorsstuuvvy
6363,583,Rose Namajunas vs. Zhang Weili,ufc 268: usman vs. covington 2,rose namajunas vs. zhang weili,.aaaaeeghiijlmnnnorsssuvwz
6362,583,Marlon Vera vs. Frankie Edgar,ufc 268: usman vs. covington 2,marlon vera vs. frankie edgar,.aaaadeeefgiklmnnorrrrsvv
6361,583,Shane Burgos vs. Billy Quarantillo,ufc 268: usman vs. covington 2,shane burgos vs. billy quarantillo,.aaabbeghiillllnnooqrrssstuuvy
6360,583,Justin Gaethje vs. Michael Chandler,ufc 268: usman vs. covington 2,justin gaethje vs. michael chandler,.aaaccdeeeeghhhiijjllmnnrssttuv
6359,583,Alex Pereira vs. Andreas Michailidis,ufc 268: usman vs. covington 2,alex pereira vs. andreas michailidis,.aaaaacddeeeehiiiiillmnprrrsssvx
6358,583,King Green vs. Al Iaquinta,ufc 268: usman vs. covington 2,king green vs. al iaquinta,.aaaeeggiiiklnnnqrstuv
6357,583,Chris Curtis vs. Phil Hawes,ufc 268: usman vs. covington 2,chris curtis vs. phil hawes,.accehhhiiilprrsssstuvw
6356,583,Nassourdine Imavov vs. Edmen Shahbazyan,ufc 268: usman vs. covington 2,nassourdine imavov vs. edmen shahbazyan,.aaaaabddeeehhiimmnnnnoorssssuvvvyz
6355,583,Ian Machado Garry vs. Jordan Williams,ufc 268: usman vs. covington 2,ian machado garry vs. jordan williams,.aaaaaacddghiiijllmmnnoorrrssvwy
6354,583,Chris Barnett vs. Gian Villante,ufc 268: usman vs. covington 2,chris barnett vs. gian villante,.aaabceeghiiillnnnrrsstttvv
6353,583,Dustin Jacoby vs. John Allan,ufc 268: usman vs. covington 2,dustin jacoby vs. john allan,.aaabcdhijjllnnnoosstuvy
6352,583,Melsik Baghdasaryan vs. Bruno Souza,ufc 268: usman vs. covington 2,melsik baghdasaryan vs. bruno souza,.aaaaabbdeghiklmnnoorrssssuuvyz
6351,583,Ode Osbourne vs. CJ Vergara,ufc 268: usman vs. covington 2,ode osbourne vs. cj vergara,.aabcdeeegjnooorrrssuvv
6350,582,Glover Teixeira vs. Jan Blachowicz,ufc 267: blachowicz vs. teixeira,glover teixeira vs. jan blachowicz,.aaabcceeeghiiijllnoorrstvvwxz
6349,582,Petr Yan vs. Cory Sandhagen,ufc 267: blachowicz vs. teixeira,petr yan vs. cory sandhagen,.aaacdeeghnnnoprrsstvyy
6348,582,Islam Makhachev vs. Dan Hooker,ufc 267: blachowicz vs. teixeira,islam makhachev vs. dan hooker,.aaaacdeehhhikklmmnoorssvv
6347,582,Alexander Volkov vs. Marcin Tybura,ufc 267: blachowicz vs. teixeira,alexander volkov vs. marcin tybura,.aaaabcdeeikllmnnoorrrstuvvvxy
6346,582,Khamzat Chimaev vs. Li Jingliang,ufc 267: blachowicz vs. teixeira,khamzat chimaev vs. li jingliang,.aaaacegghhiiiijkllmmnnstvvz
6345,582,Magomed Ankalaev vs. Volkan Oezdemir,ufc 267: blachowicz vs. teixeira,magomed ankalaev vs. volkan oezdemir,.aaaaaddeeeegikkllmmmnnooorsvvvz
6344,582,Amanda Ribas vs. Virna Jandiroba,ufc 267: blachowicz vs. teixeira,amanda ribas vs. virna jandiroba,.aaaaaaabbddiiijmnnnorrrssvv
6343,582,Zubaira Tukhugov vs. Ricardo Ramos,ufc 267: blachowicz vs. teixeira,zubaira tukhugov vs. ricardo ramos,.aaaabcdghiikmooorrrrsstuuuvvz
